Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.0464229	-2.34634	-30.4393	0.9891559999999999	0.0995452	-0.102691	0.033411800000000005	0.07521889999999999	0.0854143	0.18929	1.4472399999999999	-2.15918	0.519951	1.8861400000000001	1.9725099999999998	0.286894	-13.5561	18.7968	5.0079	1.68393	-0.0223865	425.19300000000004	4.17715	-0.0555316	669.673	0.0945763	0.00125731	100.766	0.35133000000000003	0.00467063	194.21400000000003	img_SimpleFlight__0_1627900554553172200.png	2.3354647180763237	0.9273230237068294
SimpleFlight	0.078	0.0589694	-2.33327	-30.4246	0.9762200000000001	0.134377	-0.16021300000000002	0.0571731	0.270284	0.276512	0.197007	0.544538	-1.00017	0.8676870000000001	3.22187	3.04759	-0.183385	-9.10096	10.8192	4.3463199999999995	4.17945	-0.0555622	669.857	3.4344099999999997	-0.0456575	607.224	1.3947200000000002	0.0185416	386.96	1.2226	0.016253399999999998	362.29699999999997	img_SimpleFlight__0_1627900554641061300.png	2.3214506214798827	0.8753274754498148
SimpleFlight	0.156	0.0908107	-2.30172	-30.4104	0.967311	0.139177	-0.18978	0.09446030000000001	0.556892	0.5400159999999999	0.15887	0.050147699999999996	-0.36959200000000003	1.18496	4.0507	3.6331900000000004	-0.804172	-4.29108	5.67842	3.78838	4.17945	-0.0555622	669.857	3.7734900000000002	-0.0501654	636.495	1.72148	0.0228856	429.906	1.6684599999999998	0.0221808	423.235	img_SimpleFlight__0_1627900554726550900.png	2.287499639995803	0.8485541292487803
SimpleFlight	0.24	0.15256	-2.2431799999999997	-30.4007	0.9595530000000001	0.125648	-0.204718	0.14683800000000002	0.920219	0.857001	0.061402099999999994	-0.174447	-0.0161482	1.4775399999999999	4.54478	3.8558	-1.50986	-2.00345	2.83379	3.17403	4.17945	-0.0555622	669.857	3.9777199999999997	-0.052880399999999994	653.492	2.1175	0.028150400000000003	476.79900000000004	2.07614	0.0276005	472.11800000000005	img_SimpleFlight__0_1627900554815526700.png	2.224295305039238	0.8283816858429384
SimpleFlight	0.324	0.24666100000000002	-2.15725	-30.4027	0.9495399999999999	0.101864	-0.21051999999999998	0.20899600000000002	1.33725	1.19882	-0.15219000000000002	-0.274841	0.17746800000000001	1.6583400000000001	5.71571	4.51917	-4.46819	-1.79555	1.58543	0.129206	4.17945	-0.0555622	669.857	4.0747800000000005	-0.054170800000000005	661.4169999999999	2.4972	0.0331982	517.785	2.4653	0.0327741	514.467	img_SimpleFlight__0_1627900554902040100.png	2.1312471191844646	0.8094076383396456
SimpleFlight	0.405	0.372262	-2.0468599999999997	-30.4263	0.9371219999999999	0.073722	-0.21038099999999998	0.268527	1.74435	1.50652	-0.384241	-0.366938	0.289856	1.50593	4.3368199999999995	3.08705	-1.2503	-2.83639	1.30315	-3.5945	3.6866	-0.0490102	629.124	3.6135900000000003	-0.048039599999999995	622.863	4.16679	0.055393899999999996	668.842	4.15298	0.05521040000000001	667.7330000000001	img_SimpleFlight__0_1627900554988699900.png	2.011342873831152	0.7909092055527628
SimpleFlight	0.486	0.526748	-1.91592	-30.4591	0.925465	0.0399064	-0.206166	0.315307	2.0578	1.7116	-0.395259	-0.6381220000000001	0.42439899999999997	1.11927	3.4225199999999996	1.9750400000000001	0.9744649999999999	-5.28867	2.54855	-5.89877	1.93465	-0.025719599999999995	455.74800000000005	1.8332700000000002	-0.0243717	443.645	4.14191	0.05506319999999999	666.8430000000001	4.14562	0.0551125	667.1410000000001	img_SimpleFlight__0_1627900555075694200.png	1.8686856862895245	0.7723500762707658
SimpleFlight	0.57	0.711047	-1.76637	-30.4871	0.919191	-0.0101669	-0.197015	0.34083600000000003	2.32763	1.83611	-0.26309899999999997	-1.14849	0.779062	0.5651970000000001	3.22586	1.02919	1.64232	1.24115	3.21888	-6.56668	0.734266	-0.00976145	280.769	0.498526	-0.00662748	231.34900000000002	4.12495	0.054837699999999996	665.4760000000001	4.151680000000001	0.05519299999999999	667.628	img_SimpleFlight__0_1627900555163315000.png	1.705136766146189	0.7464340654030491
SimpleFlight	0.657	0.9261940000000001	-1.60392	-30.5048	0.9198069999999999	-0.0571939	-0.179151	0.34436700000000003	2.6233299999999997	1.88578	-0.156682	-0.5893520000000001	0.664089	0.0219197	3.5036099999999997	0.161455	0.870783	-0.10095599999999999	-5.62819	-5.874569999999999	0.47061499999999995	-0.00625642	224.77900000000002	0.7075	-0.00940561	275.60400000000004	4.1794400000000005	0.055562099999999996	669.857	3.9875	0.053010400000000006	654.294	img_SimpleFlight__0_1627900555251847300.png	1.5263073062126837	0.7018048863999332
SimpleFlight	0.738	1.15052	-1.45136	-30.5156	0.924873	-0.0823703	-0.167297	0.331416	2.9193	1.87284	-0.12255899999999999	-0.38665	0.499687	-0.431496	3.7893800000000004	-0.461892	-0.014322299999999998	2.19913	-0.23638299999999998	-5.30066	0.887357	-0.011796700000000002	308.654	1.02675	-0.013649799999999998	332.01300000000003	4.0517199999999995	0.053864199999999994	659.543	4.17899	0.055556100000000004	669.821	img_SimpleFlight__0_1627900555338165900.png	1.356617182670113	0.6489428782583705
