Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.039969300000000006	2.05896	-30.3973	0.9845440000000001	-0.11689200000000001	-0.126957	0.0298738	0.141738	-0.12419100000000001	0.19911199999999998	-1.35008	-1.44392	-0.636804	2.57819	-2.23497	0.186389	15.7344	14.1729	-4.75579	0.985606	-0.0131028	325.293	1.14339	-0.015200299999999998	350.36400000000003	4.15621	0.0552533	667.993	3.6253	0.0481953	623.871	img_SimpleFlight__0_1627900504630508400.png	2.055748868598036	0.6409700814020433
SimpleFlight	0.081	0.06138969999999999	2.04035	-30.3812	0.974642	-0.144137	-0.171147	-0.0023748000000000003	0.403023	-0.348089	0.189324	-0.41940299999999997	-0.613223	-0.996566	3.7607699999999995	-3.1861900000000003	-0.42493400000000003	7.83166	7.35659	-4.13893	1.42749	-0.0189773	391.48	1.45088	-0.019288299999999998	394.675	4.17945	0.0555622	669.857	3.5918699999999997	0.0477508	620.988	img_SimpleFlight__0_1627900504717262300.png	2.0388768622313913	0.6338514376570135
SimpleFlight	0.165	0.10943399999999999	1.99922	-30.3676	0.969606	-0.142322	-0.192932	-0.0488448	0.750261	-0.63759	0.124928	0.018415400000000002	-0.160631	-1.31863	4.4351199999999995	-3.63553	-1.11589	3.2400700000000002	3.8058400000000003	-3.52627	1.857	-0.0246873	446.50800000000004	1.84503	-0.024528099999999997	445.066	4.17945	0.0555622	669.857	3.87739	0.0515466	645.197	img_SimpleFlight__0_1627900504804835500.png	2.001643164627825	0.6258522136011938
SimpleFlight	0.246	0.185187	1.93545	-30.3619	0.9654590000000001	-0.126124	-0.202552	-0.10466600000000001	1.12467	-0.938333	0.00667577	0.18745499999999998	0.072548	-1.58016	4.77426	-3.7517099999999997	-1.81028	0.622456	2.3993700000000002	-2.93586	2.2849	-0.030375799999999998	495.286	2.25703	-0.0300053	492.25699999999995	4.17945	0.0555622	669.857	4.03777	0.0536788	658.4060000000001	img_SimpleFlight__0_1627900504891851000.png	1.9440132581343348	0.6167795946741867
SimpleFlight	0.327	0.292191	1.84717	-30.3681	0.958341	-0.10242000000000001	-0.20599699999999999	-0.16928900000000002	1.52389	-1.24346	-0.17968800000000001	0.255298	0.20982800000000001	-1.7799900000000002	5.35752	-3.9710400000000003	-3.5188800000000002	-0.304587	1.67632	-1.26546	2.66008	-0.035363599999999995	534.405	2.59967	-0.034560400000000005	528.302	4.17945	0.0555622	669.857	4.11524	0.0547087	664.693	img_SimpleFlight__0_1627900504978479300.png	1.8644008329916364	0.6058678776169999
SimpleFlight	0.408	0.43346	1.73353	-30.3954	0.94691	-0.07560889999999999	-0.20436600000000002	-0.236389	1.9492099999999999	-1.5477299999999998	-0.462275	0.266848	0.30533699999999997	-1.70364	4.59819	-3.1522200000000002	-2.08655	0.28343	1.00027	2.76065	4.07176	-0.0541305	661.171	4.01274	-0.053346000000000005	656.362	4.17479	0.0555003	669.4839999999999	4.1375	0.055004599999999994	666.488	img_SimpleFlight__0_1627900505065945500.png	1.7621949851805807	0.5925498834323437
SimpleFlight	0.489	0.60526	1.59894	-30.4371	0.933665	-0.04827290000000001	-0.198325	-0.29429	2.28012	-1.76305	-0.542199	0.31931	0.380368	-1.3851799999999999	3.6642	-2.2267799999999998	-0.0942135	1.59714	0.945098	4.9191400000000005	4.179069999999999	-0.055557100000000005	669.827	4.15424	-0.055227099999999994	667.834	2.34425	0.031164799999999996	501.67800000000005	2.3014099999999997	0.030595400000000002	497.07300000000004	img_SimpleFlight__0_1627900505153348100.png	1.6414991538794823	0.5796615131036807
SimpleFlight	0.57	0.801331	1.44961	-30.48	0.9225049999999999	-0.020422799999999998	-0.18880999999999998	-0.33603299999999997	2.55458	-1.9151599999999998	-0.503614	0.34064099999999997	0.451038	-0.939234	3.19361	-1.5716700000000001	0.847091	-3.02975	0.365772	5.85121	4.17202	-0.0554635	669.262	4.17082	-0.055447500000000004	669.166	1.3284200000000002	0.0176602	377.651	1.25601	0.0166975	367.214	img_SimpleFlight__0_1627900505238432700.png	1.5080130417915687	0.5647671031025691
SimpleFlight	0.657	1.0354700000000001	1.2776	-30.5206	0.915626	0.00126818	-0.17589200000000002	-0.361509	2.8241099999999997	-2.03235	-0.426227	0.221831	0.298336	-0.420548	2.9983299999999997	-1.14401	0.959706	-0.7100420000000001	-1.9554099999999999	6.195790000000001	4.17945	-0.0555622	669.857	4.1176699999999995	-0.0547409	664.8889999999999	0.8868280000000001	0.0117896	308.562	0.940208	0.0124993	317.71299999999997	img_SimpleFlight__0_1627900505326210000.png	1.3549036254307552	0.5452478493368805
SimpleFlight	0.738	1.27394	1.10954	-30.5519	0.915349	0.0133912	-0.166193	-0.366521	3.06315	-2.11373	-0.348456	0.126404	0.35129099999999996	0.08336260000000001	2.91681	-0.878243	0.8743489999999999	-0.301183	0.24647399999999997	6.24795	4.17893	-0.0555554	669.816	4.09635	-0.054457500000000006	663.165	0.755074	0.0100381	284.72	0.750753	0.00998062	283.904	img_SimpleFlight__0_1627900505412205400.png	1.2060718388817842	0.5254777733737203
