Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.0672752	2.63158	-30.4326	0.9896870000000001	-0.10916400000000001	-0.0914056	-0.015739799999999998	0.0738564	-0.0869035	0.186809	-2.15327	-1.47912	-0.520966	1.7149599999999998	-2.10185	0.294763	20.2477	14.2263	-5.006419999999999	0.230095	-0.00305892	157.173	0.45622399999999996	-0.00606511	221.31599999999997	2.16201	0.0287421	481.784	4.17818	0.05554540000000001	669.7560000000001	img_SimpleFlight__0_1627900178591680200.png	2.628746068462335	0.7878397771096507
SimpleFlight	0.081	0.080152	2.61575	-30.4171	0.9763709999999999	-0.16209300000000001	-0.135783	-0.0445849	0.258297	-0.324315	0.188108	-0.799504	-0.688149	-0.89684	2.75391	-3.60802	-0.281123	11.1825	7.38428	-4.32281	1.23607	-0.0164325	364.287	1.45451	-0.0193365	395.168	4.17945	0.0555622	669.857	3.4931400000000004	0.046438400000000005	612.394	img_SimpleFlight__0_1627900178677879300.png	2.6139751691532074	0.8196909002257418
SimpleFlight	0.162	0.11086099999999999	2.5766400000000003	-30.4034	0.9679209999999999	-0.173851	-0.15975	-0.08593660000000002	0.508084	-0.651725	0.140324	-0.152837	-0.25252399999999997	-1.22272	3.35802	-4.37875	-0.908596	5.1266	4.02912	-3.72341	1.6978400000000002	-0.0225713	426.945	1.7696599999999998	-0.0235261	435.881	4.17945	0.0555622	669.857	3.8163699999999996	0.05073540000000001	640.101	img_SimpleFlight__0_1627900178764539300.png	2.5773951326016116	0.830079732251158
SimpleFlight	0.243	0.163467	2.50905	-30.3958	0.960987	-0.16464600000000001	-0.17394600000000002	-0.138345	0.795502	-1.02138	0.0396439	0.136605	-0.010075200000000001	-1.49997	3.7072800000000004	-4.68883	-1.5797299999999999	2.27778	2.25274	-3.12341	2.12648	-0.028269799999999998	477.809	2.13847	-0.0284291	479.153	4.17945	0.0555622	669.857	3.99652	0.053130399999999994	655.035	img_SimpleFlight__0_1627900178851489300.png	2.514140909204448	0.8305454977854774
SimpleFlight	0.324	0.240321	2.41085	-30.3984	0.951686	-0.144397	-0.182912	-0.199964	1.10485	-1.4034200000000001	-0.115086	0.264126	0.13357	-1.7294200000000002	3.9118800000000005	-4.70173	-2.22803	1.36569	1.26325	-2.5480099999999997	2.50546	-0.033308	518.641	2.49498	-0.0331686	517.555	4.17945	0.0555622	669.857	4.08148	0.05425990000000001	661.961	img_SimpleFlight__0_1627900178938450600.png	2.4222735223749225	0.8253351089349319
SimpleFlight	0.408	0.34721199999999997	2.27644	-30.416999999999998	0.936737	-0.11633399999999999	-0.188499	-0.271031	1.4487	-1.80118	-0.356643	0.338106	0.23678400000000002	-1.89085	4.60295	-5.10243	-4.55323	1.36483	1.0485799999999998	-0.158388	2.8879799999999998	-0.038393199999999995	556.827	2.84186	-0.0377801	552.363	4.17945	0.0555622	669.857	4.12897	0.054891199999999994	665.8	img_SimpleFlight__0_1627900179024250600.png	2.296664434749298	0.8148954278830594
SimpleFlight	0.492	0.48368500000000003	2.10932	-30.4587	0.917	-0.08367100000000001	-0.190149	-0.34052	1.7830599999999999	-2.15212	-0.5827720000000001	0.417988	0.323577	-1.7128299999999999	3.42689	-3.34407	-1.00976	1.9365400000000002	1.10683	3.9311	4.174169999999999	-0.055492099999999996	669.435	4.15916	-0.055292499999999994	668.23	3.54189	0.0470864	616.6519999999999	3.48498	0.0463299	611.679	img_SimpleFlight__0_1627900179111723000.png	2.1407671581070837	0.8003696074623716
SimpleFlight	0.573	0.6386470000000001	1.92527	-30.506999999999998	0.898342	-0.0499609	-0.18731199999999998	-0.39420700000000003	2.03585	-2.37825	-0.58617	0.47476499999999994	0.42451000000000005	-1.31471	2.8813	-2.31318	0.728917	1.91707	1.42805	5.78837	4.17743	-0.055535400000000006	669.696	4.15559	-0.055245	667.943	1.7592	0.023387099999999997	434.591	1.6856099999999998	0.0224087	425.403	img_SimpleFlight__0_1627900179198026500.png	1.9694427012256797	0.7842729329139816
SimpleFlight	0.651	0.805517	1.7337900000000002	-30.5482	0.8845540000000001	-0.017356599999999996	-0.185291	-0.427704	2.23926	-2.52209	-0.453633	0.61069	0.395744	-0.797071	2.58829	-1.56209	1.9734900000000002	-1.8167200000000001	3.41376	6.918019999999999	3.96465	-0.0527067	652.4169999999999	4.15876	-0.055287199999999995	668.198	0.57411	0.00763231	248.268	0.633367	0.00842007	260.76599999999996	img_SimpleFlight__0_1627900179283916200.png	1.7916454394665657	0.7661898490077104
SimpleFlight	0.732	0.995833	1.52478	-30.5793	0.878992	0.01577	-0.177972	-0.442097	2.46525	-2.63288	-0.326901	0.442504	0.511529	-0.258354	2.97959	-1.1616	1.13535	-3.7495300000000005	-0.511714	6.31756	4.17945	-0.0555622	669.857	4.1034	-0.054551300000000004	663.7360000000001	0.44050200000000006	0.0058561	217.46900000000002	0.33949	0.00451323	190.91299999999998	img_SimpleFlight__0_1627900179371938300.png	1.5982117688055448	0.7397271889062574
SimpleFlight	0.813	1.20555	1.30816	-30.6028	0.8819459999999999	0.037011699999999995	-0.166441	-0.439429	2.7154700000000003	-2.71015	-0.26187699999999997	0.263398	0.48057799999999995	0.235911	3.16854	-0.749253	0.5053340000000001	-1.8744900000000002	-0.5885729999999999	5.8855	4.17945	-0.0555622	669.857	4.14145	-0.055057	666.805	0.768649	0.0102185	287.268	0.817404	0.0108667	296.238	img_SimpleFlight__0_1627900179456032200.png	1.398713742151031	0.7058778142715824
SimpleFlight	0.885	1.40934	1.11138	-30.6207	0.8911899999999999	0.048519599999999996	-0.155751	-0.423282	2.94576	-2.75162	-0.241221	0.176483	0.444316	0.648463	3.20912	-0.406563	0.09703830000000001	-0.520515	-0.365641	5.57693	4.17945	-0.0555622	669.857	4.16935	-0.0554279	669.048	0.976857	0.012986500000000002	323.846	1.01175	0.0134504	329.579	img_SimpleFlight__0_1627900179542082400.png	1.2185295283374031	0.6727962146539259
SimpleFlight	0.963	1.6488599999999998	0.8958659999999999	-30.6396	0.907068	0.05562759999999999	-0.145035	-0.391278	3.19509	-2.76993	-0.24801900000000002	0.134037	0.40736300000000003	1.07182	3.1756599999999997	-0.06865399999999999	-0.26835	-1.1188799999999999	-0.75431	5.2903199999999995	4.16741	-0.05540219999999999	668.893	4.17859	-0.055550800000000004	669.789	1.1695799999999998	0.0155486	354.355	1.18213	0.0157154	356.25	img_SimpleFlight__0_1627900179625337500.png	0.7650836070454002	0.4786235094714818
SimpleFlight	1.038	1.89713	0.688203	-30.6585	0.926316	0.0585173	-0.13609100000000002	-0.346402	3.4176699999999998	-2.76423	-0.238656	0.10283800000000001	0.366055	1.4345	2.64512	0.199542	0.886498	0.0581765	-0.44268	3.76628	4.16137	-0.055321800000000004	668.4069999999999	4.17945	-0.0555622	669.857	1.3049	0.0173475	374.293	1.32039	0.0175535	376.50800000000004	img_SimpleFlight__0_1627900179711649900.png	0.6211158327503634	0.4444676336555775
