Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.0114006	1.10115	-29.519000000000002	0.9828020000000001	-0.0736622	-0.167036	-0.027808199999999998	0.24876399999999999	-0.137146	0.0946169	-0.384129	-1.6465400000000001	-0.765564	3.56366	-1.70343	-0.621954	7.145919999999999	13.4512	-4.0815	0.913646	-0.0121461	313.193	1.2729	-0.016922200000000002	369.675	4.15266	0.0552061	667.707	3.55019	0.047196800000000004	617.375	img_SimpleFlight__0_1627900080196605300.png	1.0986500028069888	0.4253083471437953
SimpleFlight	0.09	0.0508843	1.08105	-29.5145	0.970988	-0.0744242	-0.217401	-0.066191	0.656848	-0.318184	-0.0168905	-0.00034333800000000005	-0.5700270000000001	-1.0649	5.4665300000000006	-2.30445	-2.11174	2.11613	8.48015	-2.4319900000000003	2.22479	-0.0295767	488.72900000000004	1.9906400000000002	-0.0264638	462.295	4.17945	0.0555622	669.857	3.7266	0.049542	632.5269999999999	img_SimpleFlight__0_1627900080289472100.png	1.0817098197969424	0.3725585090774651
SimpleFlight	0.174	0.12723399999999999	1.04561	-29.526	0.964255	-0.06238869999999999	-0.232396	-0.110963	1.18286	-0.532455	-0.290367	0.08144860000000001	-0.056735	-1.17055	6.94336	-2.75323	-4.35067	0.224104	4.0492	0.0759413	3.248	-0.04317940000000001	590.515	3.111	-0.041358099999999995	577.927	4.17945	0.0555622	669.857	3.9742300000000004	0.0528339	653.205	img_SimpleFlight__0_1627900080376109600.png	1.0523693979105324	0.34443221465253904
SimpleFlight	0.258	0.249852	0.991791	-29.5632	0.958839	-0.0474634	-0.232438	-0.15604	1.72138	-0.7415579999999999	-0.565972	0.0798127	0.182768	-1.0639	5.89328	-2.2404	-2.34312	-0.060802800000000004	2.01975	2.259	4.17941	-0.0555617	669.855	4.10109	-0.0545206	663.549	3.5874	0.0476914	620.602	3.51168	0.0466848	614.0169999999999	img_SimpleFlight__0_1627900080464068400.png	1.008336801326306	0.32822708150079655
SimpleFlight	0.342	0.414245	0.922077	-29.6175	0.954414	-0.0332771	-0.22451100000000002	-0.193857	2.18169	-0.91286	-0.7116439999999999	0.07821449999999999	0.308626	-0.818675	5.11458	-1.85532	-1.25466	-0.706094	1.10986	3.4210800000000003	4.17945	-0.0555622	669.857	4.12333	-0.054816199999999995	665.345	2.5926299999999998	0.0344668	527.586	2.5666	0.0341207	524.931	img_SimpleFlight__0_1627900080551431800.png	0.9517358324464223	0.3177432725449885
SimpleFlight	0.426	0.614887	0.839219	-29.6811	0.9518770000000001	-0.0215317	-0.212009	-0.22027199999999997	2.58892	-1.0561	-0.797547	0.035702199999999996	0.37411	-0.506603	4.644830000000001	-1.58286	-0.9512940000000001	-0.415654	0.487171	3.8436	4.17945	-0.0555622	669.857	4.14109	-0.055052300000000005	666.7760000000001	2.14112	0.0284644	479.45	2.13401	0.0283699	478.654	img_SimpleFlight__0_1627900080636712500.png	0.8848754458929886	0.30878463694010577
SimpleFlight	0.51	0.848382	0.745146	-29.7516	0.9519340000000001	-0.014033000000000002	-0.196909	-0.23420300000000002	2.96644	-1.18119	-0.884734	0.00625122	0.399188	-0.186597	4.36414	-1.40488	-1.19002	-0.174345	0.15134	3.71201	4.17945	-0.0555622	669.857	4.15875	-0.055287	668.197	2.07572	0.027594900000000002	472.07099999999997	2.0794900000000003	0.027645099999999995	472.5	img_SimpleFlight__0_1627900080724215600.png	0.8094122481136848	0.30040037084645355
SimpleFlight	0.594	1.11273	0.641137	-29.8307	0.9547700000000001	-0.009662899999999999	-0.180826	-0.23584499999999997	3.32485	-1.29319	-1.00699	-0.00030758799999999997	0.403906	0.10659300000000001	4.1598	-1.2589299999999999	-1.7107900000000003	0.045183	-0.017648900000000002	3.26744	4.17847	-0.05554919999999999	669.779	4.17558	-0.055510800000000006	669.548	2.26801	0.0301513	493.45300000000003	2.2682	0.030153700000000002	493.473	img_SimpleFlight__0_1627900080811192300.png	0.7264643781869002	0.29240183558803234
SimpleFlight	0.675	1.3950799999999999	0.532529	-29.9173	0.959831	-0.00741722	-0.165209	-0.226663	3.63274	-1.38329	-1.10673	0.00821695	0.398113	0.366726	3.1198599999999996	-0.875659	0.239256	-0.0889875	-0.136579	2.75042	4.17247	-0.055469399999999995	669.298	4.17919	-0.055558800000000005	669.837	2.3475099999999998	0.0312082	502.027	2.34469	0.0311707	501.725	img_SimpleFlight__0_1627900080896035200.png	0.6403441060835693	0.28529226629497606
SimpleFlight	0.756	1.6984599999999999	0.417994	-30.0038	0.966383	-0.00626454	-0.14994100000000002	-0.208765	3.8480800000000004	-1.4411200000000002	-1.00896	0.0211907	0.383475	0.531679	2.36738	-0.603363	1.69448	-0.078051	-0.269887	1.3080200000000002	3.02366	-0.040197000000000004	569.757	3.03595	-0.040360400000000005	570.914	1.8793900000000001	0.024985	449.19199999999995	1.87612	0.024941400000000002	448.8	img_SimpleFlight__0_1627900080980537200.png	0.31199413849237334	0.12271599284085419
