Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.00784038	-3.74186	-30.4251	0.9865649999999999	0.148323	-0.0559279	0.0395124	0.06761339999999999	0.181739	0.102354	1.9395200000000001	-0.606525	0.687563	1.0342	3.0944	-0.301854	-17.4425	3.92938	4.74225	4.17314	-0.0554784	669.352	3.5428800000000003	-0.0470996	616.739	1.05677	0.0140489	336.833	1.08451	0.014417600000000001	341.224	img_SimpleFlight__0_1627900332803290800.png	3.7297099452776794	1.2931668216225014
SimpleFlight	0.078	0.016671599999999998	-3.71651	-30.4185	0.973816	0.20114200000000002	-0.0767754	0.0729997	0.162968	0.48714399999999997	0.0641927	0.873531	-0.342244	1.03284	1.37324	4.59624	-0.6251869999999999	-12.7521	2.47094	4.0902	4.17945	-0.0555622	669.857	3.85402	-0.0512359	643.25	1.44174	0.019166700000000002	393.42900000000003	1.63024	0.0216726	418.35900000000004	img_SimpleFlight__0_1627900332889816100.png	3.703745201332172	1.3265021121858565
SimpleFlight	0.159	0.034678	-3.6608400000000003	-30.416	0.964141	0.21723	-0.0949867	0.11925	0.28492199999999995	0.898861	-0.00958584	0.186886	-0.166624	1.3399	1.62228	5.45671	-1.1903	-5.99896	1.63632	3.48259	4.17945	-0.0555622	669.857	3.92691	-0.0522049	649.305	1.8155599999999998	0.0241363	441.49699999999996	1.9875200000000002	0.0264224	461.93300000000005	img_SimpleFlight__0_1627900332975357700.png	3.6468340475019345	1.3423740212447053
SimpleFlight	0.24	0.0633033	-3.56964	-30.4214	0.95495	0.211495	-0.1119	0.175555	0.42455200000000004	1.35756	-0.130215	-0.15373	-0.0424892	1.59742	1.8222200000000002	5.8043	-1.79477	-2.97012	1.24771	2.88164	4.17945	-0.0555622	669.857	4.03176	-0.05359880000000001	657.916	2.24645	0.029864699999999997	491.102	2.31847	0.030822000000000002	498.911	img_SimpleFlight__0_1627900333062721600.png	3.553669271512535	1.3462402338681767
SimpleFlight	0.321	0.10388199999999999	-3.4350199999999997	-30.4394	0.942117	0.192665	-0.128475	0.24246399999999999	0.5861029999999999	1.8479	-0.307242	-0.33116999999999996	0.053495600000000004	1.81492	2.02652	5.82228	-2.41171	-1.6176700000000002	0.9522290000000001	2.3074	4.17945	-0.0555622	669.857	4.084890000000001	-0.054305200000000005	662.237	2.63572	0.0350397	531.952	2.62778	0.0349341	531.15	img_SimpleFlight__0_1627900333149482200.png	3.4162804919375693	1.3422001891471447
SimpleFlight	0.402	0.157721	-3.27333	-30.4712	0.9248280000000001	0.167623	-0.142724	0.310202	0.752273	2.29523	-0.515638	-0.431095	0.126436	1.97616	2.2416	5.62035	-2.92685	-0.393424	1.24889	1.8396	4.17945	-0.0555622	669.857	4.11383	-0.0546899	664.579	2.95716	0.039313	563.457	2.92696	0.038911400000000006	560.572	img_SimpleFlight__0_1627900333236312900.png	3.2508647689913692	1.332614504981078
SimpleFlight	0.483	0.22627199999999997	-3.0694	-30.523000000000003	0.899853	0.135962	-0.156147	0.383924	0.941998	2.73063	-0.758292	-0.42503100000000005	0.0144006	2.09957	2.21102	4.60255	-1.7728099999999998	6.39974	-15.5202	0.413788	4.17945	-0.0555622	669.857	4.1178099999999995	-0.0547428	664.9	3.21861	0.04278869999999999	587.8380000000001	3.1886799999999997	0.0423908	585.0980000000001	img_SimpleFlight__0_1627900333322779900.png	3.042184967651932	1.3171452882781245
SimpleFlight	0.567	0.31201599999999996	-2.82715	-30.5852	0.8669709999999999	0.102415	-0.173617	0.45577399999999996	1.09071	3.00913	-0.661431	-0.590734	0.145001	1.86212	1.55266	2.5318400000000003	2.7970900000000003	-3.57361	2.9342599999999996	-5.77645	2.46734	-0.032801199999999996	514.68	2.07564	-0.027593799999999998	472.061	3.2329	0.042978699999999995	589.141	3.05799	0.0406534	572.982	img_SimpleFlight__0_1627900333410298700.png	2.793954346850994	1.3015984179117408
SimpleFlight	0.645	0.402109	-2.5849900000000003	-30.6285	0.84109	0.06431	-0.182776	0.505001	1.22422	3.19754	-0.45531099999999997	-0.732078	0.35512	1.30387	1.90367	2.30702	2.39456	-3.455	2.89526	-7.46398	0.262919	-0.00349529	168.01	0.059932900000000004	-0.0007967569999999999	80.215	3.8973199999999997	0.0518116	646.854	3.8614900000000003	0.05133530000000001	643.874	img_SimpleFlight__0_1627900333497917700.png	2.5454722300027712	1.2836897005401764
SimpleFlight	0.726	0.507845	-2.31895	-30.6574	0.824894	0.0197923	-0.18574300000000002	0.5335340000000001	1.39141	3.36464	-0.262024	-0.876709	0.593755	0.699503	2.27185	1.82818	2.2479	-3.5952	4.1936	-7.3994800000000005	0.153309	-0.00203811	128.29399999999998	0.00042335	-5.62808e-06	6.74175	4.17879	0.055553399999999996	669.805	4.13492	0.0549702	666.28	img_SimpleFlight__0_1627900333584927200.png	2.2719563915905305	1.2572129384355386
SimpleFlight	0.81	0.633232	-2.0306599999999997	-30.6716	0.821807	-0.035448900000000005	-0.18126099999999998	0.539	1.60266	3.49024	-0.0848929	-1.14805	1.0167700000000002	0.0898405	3.00175	1.2030399999999999	1.3280299999999998	-6.19	8.47777	-6.4702	0.20577199999999998	-0.00273556	148.63299999999998	0.000341065	-4.534169999999999e-06	6.0512	4.17945	0.0555622	669.857	4.11751	0.054738800000000004	664.8760000000001	img_SimpleFlight__0_1627900333676974000.png	1.9747173428125795	1.2188716600411746
SimpleFlight	0.888	0.768501	-1.7557	-30.6759	0.830201	-0.10300999999999999	-0.164605	0.521266	1.88852	3.54336	-0.036926	-1.24017	1.55506	-0.36422	3.96139	-0.07158939999999998	0.120879	9.43866	-4.43152	-5.22154	1.1233799999999998	-0.014934399999999999	347.285	0.716477	-0.00952495	277.347	4.17945	0.0555622	669.857	4.04798	0.0538145	659.238	img_SimpleFlight__0_1627900333761191200.png	1.689991869309309	1.159658342254771
SimpleFlight	0.969	0.9340729999999999	-1.47042	-30.6792	0.8447680000000001	-0.157325	-0.14390899999999998	0.49082200000000004	2.21788	3.4809	-0.0506874	-0.6656770000000001	1.0528899999999999	-0.752123	4.42879	-1.4571100000000001	-0.45586800000000005	5.69537	-4.8669400000000005	-4.69107	1.04576	-0.0139024	335.07199999999995	1.50556	-0.0200152	402.043	4.1508199999999995	0.055181600000000004	667.559	4.17446	0.05549590000000001	669.4580000000001	img_SimpleFlight__0_1627900333845450900.png	1.3926006629440715	1.0820423996815387
SimpleFlight	1.05	1.12853	-1.1945	-30.6854	0.8640770000000001	-0.18599200000000002	-0.128966	0.44960600000000006	2.5863099999999997	3.31722	-0.10924500000000001	-0.339826	0.758347	-1.10555	4.6354	-2.5361599999999997	-1.00001	2.96311	-2.73354	-4.03294	1.56711	-0.0208333	410.17800000000005	1.7989700000000002	-0.023915799999999997	439.476	4.137919999999999	0.0550101	666.5210000000001	4.17945	0.0555622	669.857	img_SimpleFlight__0_1627900333932515800.png	1.1022743118424774	0.9871201016578348
SimpleFlight	1.134	1.3622299999999998	-0.9258700000000001	-30.6988	0.8880680000000001	-0.199951	-0.11921400000000001	0.396412	2.97808	3.0664599999999997	-0.21811999999999998	-0.161156	0.589799	-1.41562	4.66571	-3.3982699999999997	-1.5952	1.1673200000000001	-1.12225	-3.35344	1.9896099999999999	-0.0264502	462.176	2.08292	-0.0276906	472.889	4.150180000000001	0.0551731	667.508	4.17945	0.0555622	669.857	img_SimpleFlight__0_1627900334018808800.png	0.8161365178101497	0.8785583979394023
