Vehicle2Name	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	v_X	v_Y	v_Z	av_X	av_Y	av_Z	a_X	a_Y	a_Z	aa_X	aa_Y	aa_Z	thrust0	torque0	speed0	thrust1	torque1	speed1	thrust2	torque2	speed2	thrust3	torque3	speed3	ImageImageFile	ctes	Theta_e
SimpleFlight	0.0	0.07938780000000001	-0.6815399999999999	-30.419	0.9880110000000001	0.010724	-0.153901	0.00576221	0.280025	0.022813099999999996	-0.380363	0.061087300000000004	-1.73928	0.133681	4.4747	0.340327	-4.47302	-0.592951	13.946	0.70855	4.177309999999999	-0.0555337	669.686	3.8489199999999997	-0.0511682	642.825	3.59743	0.04782480000000001	621.469	3.31881	0.0441207	596.9169999999999	img_SimpleFlight__0_1627900227800836700.png	0.6732103446326532	0.15982837802663916
SimpleFlight	0.105	0.138401	-0.677046	-30.4842	0.975476	0.010416	-0.21945	0.013401	0.8834049999999999	0.0640901	-0.8612790000000001	-0.0366506	-0.872633	0.175025	6.782539999999999	0.418538	-4.61676	-0.966039	5.93701	0.00895122	4.17945	-0.0555622	669.857	4.00522	-0.053245900000000006	655.747	4.14949	0.0551639	667.453	4.02229	0.053472900000000004	657.143	img_SimpleFlight__0_1627900227887087300.png	0.6641000758268503	0.15096187746139336
SimpleFlight	0.294	0.42987299999999995	-0.6589149999999999	-30.712	0.966842	-0.00411777	-0.254535	0.0202806	2.18456	0.114827	-1.4446	-0.167818	0.0538481	-0.00743449	5.72224	0.0330045	-0.324693	-0.441359	2.8589700000000002	-1.59392	3.49484	-0.046460900000000006	612.543	3.27708	-0.043566	593.153	4.17945	0.0555622	669.857	4.14112	0.05505259999999999	666.779	img_SimpleFlight__0_1627900228103159100.png	0.6231563380989484	0.13105447574863027
SimpleFlight	0.375	0.622205	-0.649651	-30.8242	0.96839	-0.00924493	-0.24875100000000003	0.0160743	2.53345	0.11262	-1.27455	-0.131056	0.23425300000000002	-0.12455699999999999	3.37621	-0.06726019999999999	3.64647	0.368645	1.62495	-1.27759	2.31418	-0.030764999999999997	498.45	2.27671	-0.030266900000000003	494.398	3.17677	0.0422324	584.004	3.0967	0.041168	576.597	img_SimpleFlight__0_1627900228188719000.png	0.5988307011197171	0.12296378581680778
SimpleFlight	0.456	0.837707	-0.640813	-30.9144	0.971309	-0.0124731	-0.23735799999999999	0.00805022	2.7795	0.10486500000000001	-0.9416180000000001	-0.11657000000000001	0.342858	-0.21070300000000003	2.7588	-0.121296	4.4573599999999995	-0.297135	0.907302	-0.866347	1.5498399999999999	-0.0206038	407.912	1.51302	-0.0201143	403.037	2.1907799999999997	0.029124599999999997	484.978	2.15425	0.028638900000000002	480.918	img_SimpleFlight__0_1627900228276528500.png	0.5731118536766415	0.11624993953117728
SimpleFlight	0.54	1.08087	-0.632512	-30.9781	0.9749120000000001	-0.0148917	-0.222073	-0.00308374	3.00838	0.0918496	-0.579896	-0.113633	0.405458	-0.262725	2.66418	-0.187194	4.1894800000000005	-0.252705	0.473646	-0.40773899999999996	1.4855399999999999	-0.019749	399.361	1.46339	-0.0194545	396.37199999999996	1.8913900000000001	0.0251444	450.62300000000005	1.8705	0.0248667	448.12800000000004	img_SimpleFlight__0_1627900228363627200.png	0.5457580937948528	0.10906158437758239
SimpleFlight	0.621	1.33331	-0.6257659999999999	-31.011999999999997	0.9783790000000001	-0.016927099999999997	-0.205567	-0.0151733	3.2241	0.0737357	-0.26211599999999996	-0.116876	0.43098000000000003	-0.27943	2.65075	-0.26059299999999996	3.66152	-0.16735999999999998	0.180045	-0.0460185	1.63173	-0.0216925	418.55	1.61564	-0.021478599999999997	416.481	1.7930400000000002	0.0238369	438.751	1.79128	0.023813499999999998	438.535	img_SimpleFlight__0_1627900228448995700.png	0.5192266753359526	0.10140599553696919
SimpleFlight	0.702	1.6032	-0.620742	-31.022	0.9815200000000001	-0.019207	-0.188401	-0.027472900000000005	3.43946	0.0492062	0.0063416	-0.135021	0.43521000000000004	-0.27303499999999997	2.63773	-0.34546	3.0151	-0.49889399999999995	-0.0611865	0.113042	1.84142	-0.024480099999999998	444.631	1.8504	-0.0245995	445.714	1.81768	0.024164500000000002	441.755	1.80223	0.0239592	439.874	img_SimpleFlight__0_1627900228535389400.png	0.7202795085027389	0.24992484677441576
SimpleFlight	0.783	1.89042	-0.618001	-31.0123	0.9841620000000001	-0.0226876	-0.171293	-0.0396188	3.65176	0.0169638	0.22240700000000002	-0.16237000000000001	0.423163	-0.26369699999999996	2.58873	-0.452784	2.34329	0.47647700000000004	-0.256683	0.145377	1.98595	-0.026401599999999997	461.751	1.97425	-0.026246	460.38800000000003	1.92015	0.0255268	454.037	1.9387	0.025773400000000005	456.224	img_SimpleFlight__0_1627900228621328500.png	0.650564065144236	0.24026479208066692
SimpleFlight	0.861	2.18308	-0.6181770000000001	-30.9885	0.9861700000000001	-0.0268235	-0.155368	-0.0510964	3.85083	-0.0230122	0.379577	-0.177137	0.401962	-0.257472	2.49974	-0.572621	1.71901	-0.13070299999999999	-0.315211	0.0579572	2.0996799999999998	-0.0279134	474.788	2.10863	-0.028032400000000002	475.79900000000004	2.0411099999999998	0.0271349	468.12	2.04744	0.027219	468.845	img_SimpleFlight__0_1627900228705639400.png	0.5824150820641562	0.22964361366093694
